,true_label,predicted_label,probability_0,probability_1
5408,0,0,0.9608139,0.03918613
5409,0,0,0.8461261,0.1538739
5410,0,0,0.5835084,0.41649163
5411,0,0,0.95758694,0.042413075
5412,0,0,0.7698895,0.2301105
5413,0,0,0.80331707,0.19668294
5414,1,0,0.98945713,0.010542845
5415,0,1,0.328027,0.671973
5416,0,0,0.99856037,0.0014396192
5417,1,0,0.8918519,0.10814808
5418,1,1,0.2385183,0.7614817
5419,0,1,0.1617952,0.8382048
5420,0,0,0.9978341,0.0021658991
5421,1,1,0.118474424,0.8815256
5422,0,0,0.9020951,0.09790489
5423,0,0,0.72878695,0.27121308
5424,1,1,0.057931244,0.94206876
5425,0,1,0.034467757,0.96553224
5426,1,0,0.97828823,0.021711772
5427,0,0,0.90393674,0.096063286
5428,0,0,0.99519724,0.004802771
5429,0,0,0.84656495,0.15343505
5430,0,1,0.4653892,0.5346108
5431,0,0,0.99902475,0.0009752389
5432,0,0,0.8320354,0.16796461
5433,0,0,0.9920434,0.007956622
5434,0,1,0.35810626,0.64189374
5435,0,0,0.92165136,0.07834862
5436,1,1,0.48067707,0.51932293
5437,0,0,0.79805845,0.20194153
5438,0,0,0.93720984,0.06279013
5439,0,0,0.7326393,0.2673607
5440,0,0,0.9483344,0.05166561
5441,0,0,0.81015563,0.18984434
5442,0,0,0.9632854,0.03671461
5443,0,0,0.6401657,0.35983428
5444,0,0,0.9914194,0.008580637
5445,0,0,0.9130677,0.08693231
5446,1,0,0.9394318,0.060568232
5447,0,0,0.9500358,0.04996419
5448,0,0,0.9508414,0.049158573
5449,0,1,0.17580038,0.8241996
5450,0,0,0.99776876,0.0022312605
5451,0,0,0.9986713,0.0013286821
5452,1,0,0.7913606,0.20863941
5453,0,0,0.9929781,0.0070219156
5454,0,0,0.65310985,0.34689015
5455,1,0,0.9152131,0.08478688
5456,0,0,0.92099357,0.07900643
5457,0,0,0.85018677,0.14981325
5458,0,0,0.9924224,0.0075775823
5459,0,0,0.9487422,0.051257797
5460,0,0,0.9702373,0.029762683
5461,0,0,0.9249779,0.07502211
5462,1,0,0.69663906,0.30336097
5463,1,0,0.8828036,0.11719636
5464,0,0,0.99796355,0.0020364511
5465,0,0,0.9995146,0.00048542736
5466,0,1,0.3317114,0.6682886
5467,0,0,0.7551776,0.24482235
5468,0,0,0.9980357,0.0019642697
5469,0,0,0.98752874,0.012471252
5470,0,0,0.64543843,0.35456154
5471,1,0,0.940582,0.059418038
5472,0,0,0.8810436,0.11895638
5473,0,0,0.9206594,0.07934055
5474,0,0,0.95241123,0.04758879
5475,0,0,0.89165056,0.108349465
5476,0,0,0.9907375,0.009262481
5477,1,1,0.075932205,0.9240678
5478,0,0,0.9445025,0.055497553
5479,0,0,0.56129235,0.43870765
5480,0,0,0.80275005,0.19724995
5481,0,0,0.95836395,0.041636024
5482,0,0,0.7416809,0.25831908
5483,0,0,0.9869793,0.0130207045
5484,0,0,0.9362052,0.06379479
5485,0,0,0.8084687,0.19153127
5486,1,0,0.8951872,0.10481278
5487,0,0,0.9428589,0.057141107
5488,0,0,0.9964235,0.0035764975
5489,0,0,0.8660569,0.1339431
5490,0,0,0.94347537,0.05652462
5491,0,0,0.9645298,0.03547021
5492,0,0,0.9735842,0.026415817
5493,0,0,0.9341573,0.06584271
5494,0,0,0.9655055,0.034494545
5495,0,0,0.96312726,0.036872745
5496,0,0,0.7860122,0.21398781
5497,0,0,0.95650417,0.043495853
5498,0,0,0.7865389,0.21346112
5499,1,0,0.85420334,0.14579664
5500,0,0,0.99001646,0.0099835135
5501,0,0,0.7564172,0.2435828
5502,1,1,0.3438509,0.6561491
5503,1,1,0.3147437,0.6852563
5504,0,0,0.99486506,0.0051349318
5505,0,0,0.92501074,0.074989274
5506,0,0,0.9673338,0.03266621
5507,0,0,0.95406246,0.04593754
5508,0,0,0.9803557,0.019644348
5509,0,0,0.99957234,0.0004276903
5510,0,0,0.9394969,0.060503095
5511,0,0,0.93853337,0.061466645
5512,0,0,0.9943534,0.0056465995
5513,0,0,0.9635033,0.03649671
5514,0,0,0.99593925,0.0040607452
5515,0,0,0.7838564,0.21614361
5516,0,0,0.976927,0.02307304
5517,1,0,0.84165394,0.15834609
5518,0,0,0.7117634,0.28823662
5519,0,0,0.84384173,0.15615828
5520,0,0,0.9801283,0.01987174
5521,0,0,0.82073337,0.17926663
5522,0,0,0.8294397,0.1705603
5523,0,0,0.8840605,0.115939505
5524,0,0,0.7750217,0.22497831
5525,0,0,0.9382748,0.06172521
5526,0,0,0.9431488,0.056851216
5527,0,0,0.90718734,0.09281264
5528,1,1,0.15988725,0.84011275
5529,0,0,0.99422854,0.0057714293
5530,0,0,0.8846986,0.11530137
5531,0,0,0.6067055,0.3932945
5532,0,0,0.9977434,0.002256562
5533,1,0,0.7507615,0.24923849
5534,1,0,0.9213774,0.07862255
5535,0,0,0.97794396,0.022056045
5536,0,0,0.9689636,0.031036394
5537,0,1,0.2279135,0.7720865
5538,0,0,0.7977079,0.20229208
5539,1,0,0.87955856,0.12044141
5540,0,0,0.97613585,0.023864174
5541,0,0,0.95713377,0.04286624
5542,0,0,0.9778322,0.022167787
5543,0,1,0.38857365,0.61142635
5544,1,0,0.95958984,0.040410187
5545,0,0,0.81630903,0.18369097
5546,0,0,0.96427965,0.03572037
5547,0,0,0.9455604,0.054439586
5548,0,0,0.94946784,0.05053217
5549,0,0,0.9826896,0.017310394
5550,0,0,0.92415035,0.075849675
5551,1,0,0.828109,0.17189099
5552,1,0,0.9709495,0.029050557
5553,0,0,0.9775861,0.022413924
5554,1,1,0.34397024,0.65602976
5555,0,0,0.88250566,0.11749434
5556,0,0,0.7342212,0.2657788
5557,0,0,0.8131253,0.1868747
5558,0,0,0.56600475,0.43399525
5559,0,0,0.9807326,0.019267358
5560,0,0,0.9444313,0.055568717
5561,0,0,0.96603304,0.033966936
5562,0,0,0.50615335,0.49384668
5563,0,0,0.9919784,0.0080215875
5564,0,0,0.9925437,0.0074562873
5565,1,0,0.88097733,0.11902268
5566,0,0,0.9779189,0.022081105
5567,0,0,0.9974865,0.002513526
5568,0,0,0.7999616,0.20003839
5569,0,0,0.83422977,0.16577022
5570,0,0,0.9762593,0.023740692
5571,0,0,0.95428777,0.045712225
5572,0,0,0.9927901,0.007209911
5573,0,0,0.6316187,0.36838132
5574,0,0,0.56720483,0.4327952
5575,0,0,0.99787253,0.0021274763
5576,0,0,0.94051796,0.059482057
5577,0,0,0.8537678,0.14623219
5578,1,0,0.97741497,0.022585005
5579,0,0,0.98273957,0.017260417
5580,1,0,0.92212486,0.07787512
5581,1,0,0.5513734,0.44862658
5582,0,0,0.99755573,0.0024442482
5583,0,0,0.9866215,0.013378497
5584,0,0,0.8730705,0.12692955
5585,0,0,0.9920978,0.007902213
5586,1,0,0.87043124,0.12956876
5587,0,0,0.99735147,0.0026485086
5588,0,1,0.44672924,0.55327076
5589,0,0,0.9875622,0.012437834
5590,0,0,0.8870301,0.11296989
5591,0,0,0.7690654,0.23093463
5592,1,0,0.9954465,0.0045535103
5593,0,0,0.9963365,0.003663491
5594,0,0,0.98810786,0.011892161
5595,0,0,0.987368,0.012632
5596,0,0,0.80130315,0.19869682
5597,0,0,0.9144446,0.0855554
5598,0,0,0.93440217,0.065597825
5599,1,0,0.651477,0.348523
5600,0,0,0.9987769,0.001223098
5601,0,0,0.89314026,0.10685972
5602,0,0,0.7833415,0.2166585
5603,0,0,0.69861037,0.30138963
5604,0,0,0.8081112,0.19188884
5605,0,0,0.9932421,0.006757914
5606,0,0,0.95445126,0.04554875
5607,0,0,0.96521336,0.034786623
5608,0,0,0.9103845,0.089615546
5609,0,0,0.87636524,0.12363473
5610,0,1,0.36053532,0.6394647
5611,1,0,0.6055523,0.39444765
5612,0,0,0.87382764,0.12617235
5613,0,0,0.96156013,0.038439862
5614,1,0,0.9295431,0.07045692
5615,0,0,0.9955097,0.0044903345
5616,0,0,0.9976198,0.0023802153
5617,0,0,0.7059351,0.29406485
5618,0,0,0.9931923,0.00680768
5619,0,0,0.9593964,0.040603586
5620,0,0,0.98929644,0.010703564
5621,0,0,0.9988496,0.0011504452
5622,0,0,0.9809205,0.01907948
5623,0,0,0.7623623,0.2376377
5624,0,0,0.8145557,0.18544431
5625,0,0,0.98124087,0.018759122
5626,0,0,0.93630344,0.06369656
5627,0,0,0.93511444,0.06488557
5628,0,0,0.96651214,0.03348784
5629,0,0,0.9957724,0.004227595
5630,0,0,0.6531709,0.34682912
5631,0,0,0.98511076,0.014889233
5632,1,0,0.6892237,0.3107763
5633,1,0,0.54454684,0.4554532
5634,0,0,0.9288689,0.07113113
5635,0,0,0.9556857,0.04431434
5636,0,0,0.9412863,0.05871367
5637,0,0,0.9776148,0.022385199
5638,0,1,0.4940021,0.5059979
5639,0,0,0.7117634,0.28823662
5640,0,0,0.8899999,0.11000008
5641,0,0,0.9050033,0.09499667
5642,1,1,0.2973287,0.7026713
5643,0,0,0.96129876,0.038701214
5644,0,0,0.97963655,0.02036345
5645,0,0,0.8505509,0.14944911
5646,0,0,0.9155777,0.084422275
5647,0,0,0.85350776,0.14649223
5648,0,0,0.8098835,0.19011651
5649,0,0,0.98845464,0.0115453545
5650,1,0,0.9732987,0.026701277
5651,0,0,0.99200624,0.007993755
5652,0,0,0.8047819,0.19521807
5653,0,0,0.96474284,0.035257187
5654,0,0,0.9882767,0.011723306
5655,0,0,0.98553914,0.014460874
5656,0,0,0.9540113,0.04598869
5657,0,0,0.9617083,0.038291715
5658,0,0,0.94385606,0.056143947
5659,0,0,0.97183657,0.028163439
5660,1,1,0.38920373,0.6107963
5661,0,0,0.9051351,0.09486492
5662,0,0,0.9582105,0.04178948
5663,0,0,0.9565605,0.043439507
5664,0,0,0.9949888,0.005011226
5665,0,0,0.9959065,0.004093538
5666,0,0,0.7338786,0.26612136
5667,0,0,0.74694145,0.25305858
5668,0,0,0.9920663,0.007933703
5669,0,0,0.9615245,0.038475532
5670,0,0,0.9380054,0.061994605
5671,0,0,0.85018456,0.14981543
5672,0,0,0.9672319,0.03276807
5673,1,1,0.4058708,0.5941292
5674,0,0,0.8910986,0.10890138
5675,0,0,0.94028866,0.059711337
5676,0,0,0.830439,0.16956106
5677,0,0,0.96664095,0.03335906
5678,0,0,0.97120774,0.028792255
5679,0,0,0.7811293,0.2188707
5680,0,0,0.93972254,0.060277462
5681,0,0,0.7833246,0.21667542
5682,0,0,0.9246439,0.07535613
5683,0,0,0.9867346,0.013265371
5684,0,0,0.8862997,0.11370028
5685,0,0,0.9962008,0.0037992299
5686,0,0,0.9555364,0.044463575
5687,0,0,0.8097769,0.1902231
5688,0,0,0.9813694,0.018630626
5689,0,0,0.98378015,0.01621983
5690,0,0,0.9843647,0.015635325
5691,0,0,0.5757696,0.4242304
5692,0,1,0.46288002,0.53712
5693,0,0,0.87710667,0.12289334
5694,0,0,0.99835193,0.0016480662
5695,1,1,0.34282267,0.6571773
5696,0,0,0.91928774,0.08071224
5697,1,0,0.95252335,0.04747663
5698,0,0,0.9898162,0.010183833
5699,0,0,0.8705982,0.12940177
5700,0,0,0.9435004,0.056499615
5701,0,0,0.9125179,0.08748208
5702,0,0,0.9943869,0.005613083
5703,0,0,0.50765127,0.49234873
5704,0,0,0.98703116,0.01296886
5705,0,0,0.95315135,0.04684864
5706,0,0,0.9192697,0.08073032
5707,0,0,0.99628323,0.0037167612
5708,0,0,0.8910676,0.10893239
5709,0,0,0.99119115,0.008808856
5710,0,0,0.9973914,0.0026086124
5711,0,0,0.797728,0.202272
5712,0,0,0.934937,0.06506298
5713,0,0,0.9278347,0.07216531
5714,0,0,0.91483706,0.08516294
5715,0,0,0.61160684,0.38839313
5716,0,0,0.9890734,0.010926583
5717,0,0,0.7473376,0.25266242
5718,0,0,0.9648159,0.03518411
5719,0,0,0.92297274,0.07702724
5720,0,0,0.9721827,0.02781729
5721,0,1,0.3860265,0.6139735
5722,1,0,0.5234951,0.47650492
5723,0,0,0.98072404,0.019275947
5724,0,0,0.81833696,0.18166305
5725,0,0,0.9480627,0.051937286
5726,0,0,0.891285,0.10871499
5727,0,0,0.95021164,0.049788367
5728,0,0,0.95183706,0.04816294
5729,1,0,0.6320392,0.36796084
5730,0,0,0.99545896,0.004541067
5731,0,0,0.99557394,0.0044260747
5732,0,0,0.96653926,0.03346075
5733,0,0,0.9110536,0.088946424
5734,0,0,0.9132825,0.08671749
5735,0,0,0.9159053,0.084094726
5736,0,0,0.91518366,0.08481632
5737,1,0,0.98882455,0.011175443
5738,0,0,0.97490364,0.025096366
5739,0,0,0.8921563,0.10784372
5740,0,0,0.7630409,0.2369591
5741,0,0,0.99852127,0.0014787426
5742,0,1,0.09828621,0.9017138
5743,1,0,0.66169333,0.33830664
5744,0,0,0.97810787,0.021892134
5745,0,0,0.7187817,0.28121826
5746,0,0,0.8988274,0.10117261
5747,0,0,0.6434565,0.35654348
5748,0,0,0.8786092,0.1213908
5749,0,0,0.9709109,0.029089108
5750,1,0,0.98318756,0.016812472
5751,0,0,0.53474724,0.4652528
5752,0,0,0.5202211,0.47977892
5753,0,0,0.6215571,0.3784429
5754,1,0,0.9817556,0.01824436
5755,1,0,0.54081,0.45919
5756,0,0,0.9894949,0.010505099
5757,0,0,0.96491975,0.03508028
5758,0,0,0.99888444,0.0011155519
5759,0,0,0.9461545,0.053845514
5760,0,0,0.7193733,0.2806267
5761,0,0,0.94867074,0.051329285
5762,0,0,0.9824132,0.017586809
5763,1,1,0.4143024,0.5856976
5764,1,0,0.7400881,0.2599119
5765,0,0,0.9039755,0.0960245
5766,1,0,0.9202653,0.07973471
5767,0,0,0.9585887,0.041411296
5768,0,0,0.95760876,0.042391226
5769,0,0,0.9535635,0.04643651
5770,0,1,0.22767925,0.77232075
5771,1,0,0.6849614,0.31503862
5772,0,0,0.8195112,0.1804888
5773,0,0,0.8542151,0.1457849
5774,0,0,0.5264052,0.47359478
5775,1,0,0.90630794,0.09369209
5776,0,0,0.89050925,0.109490745
5777,0,0,0.9149188,0.08508125
5778,0,0,0.6838418,0.31615815
5779,0,0,0.97999305,0.020006971
5780,0,0,0.9994268,0.00057322555
5781,1,0,0.5327946,0.46720544
5782,0,0,0.9833126,0.01668741
5783,1,0,0.857692,0.14230798
5784,0,0,0.90535027,0.09464973
5785,1,0,0.9782039,0.021796126
5786,0,0,0.9868567,0.013143283
5787,0,0,0.98312,0.016879989
5788,0,0,0.96505624,0.034943763
5789,0,0,0.6198,0.38020006
5790,0,0,0.9672103,0.03278969
5791,0,0,0.9668962,0.03310381
5792,1,0,0.69381833,0.30618164
5793,0,0,0.9863508,0.013649226
5794,0,0,0.9957081,0.0042918664
5795,0,0,0.9523382,0.047661796
5796,0,0,0.923052,0.076948
5797,0,0,0.9695892,0.030410854
5798,0,0,0.9444928,0.0555072
5799,0,0,0.97096467,0.029035302
5800,0,0,0.6135713,0.38642868
5801,1,1,0.22112602,0.778874
5802,0,0,0.97325045,0.026749562
5803,0,0,0.99220234,0.0077976505
5804,0,0,0.986341,0.013659006
5805,0,0,0.9287257,0.07127431
5806,0,0,0.7425512,0.2574488
5807,0,0,0.9850934,0.0149065675
5808,0,0,0.9546364,0.04536358
5809,1,0,0.57331693,0.42668304
5810,1,0,0.8921826,0.10781739
5811,0,0,0.98643637,0.013563661
5812,0,1,0.3814354,0.6185646
5813,1,0,0.899369,0.100631006
5814,0,0,0.9935567,0.0064433143
5815,0,1,0.35636157,0.64363843
5816,0,0,0.95911855,0.04088144
5817,0,0,0.8114367,0.1885633
5818,0,0,0.8868713,0.11312874
5819,0,0,0.9786061,0.021393912
5820,0,0,0.9825607,0.017439313
5821,1,1,0.41409743,0.5859026
5822,1,0,0.9727301,0.027269898
5823,0,0,0.9880244,0.011975578
5824,1,1,0.38872546,0.61127454
5825,0,0,0.85696745,0.14303258
5826,0,0,0.9209882,0.07901181
5827,0,0,0.7890632,0.21093675
5828,0,0,0.84528756,0.15471247
5829,0,0,0.9637702,0.036229797
5830,0,0,0.99986446,0.00013557017
5831,0,0,0.9395497,0.06045034
5832,0,0,0.9588978,0.0411022
5833,0,0,0.90727204,0.09272795
5834,1,1,0.21220541,0.7877946
5835,1,0,0.9945204,0.005479566
5836,0,0,0.9902578,0.009742193
5837,0,0,0.83714867,0.16285133
5838,0,0,0.66881216,0.33118784
5839,0,0,0.9490341,0.05096593
5840,0,0,0.9125743,0.0874257
5841,0,0,0.98928636,0.0107136415
5842,0,0,0.8103955,0.18960454
5843,0,0,0.96068573,0.039314255
5844,0,0,0.9419718,0.05802819
5845,0,0,0.9799283,0.020071704
5846,1,0,0.6360949,0.36390504
5847,0,0,0.9702813,0.029718716
5848,0,0,0.9934371,0.0065628844
5849,0,0,0.99434364,0.005656335
5850,0,1,0.38743633,0.61256367
5851,0,0,0.8993877,0.1006123
5852,0,0,0.7181556,0.28184435
5853,0,0,0.5207456,0.47925442
5854,0,0,0.843441,0.15655902
5855,1,0,0.9189428,0.081057206
5856,1,1,0.016385555,0.98361444
5857,0,0,0.98749167,0.012508339
5858,0,0,0.6762803,0.32371968
5859,0,0,0.965803,0.03419696
5860,0,0,0.98534626,0.014653737
5861,0,0,0.9822466,0.01775342
5862,1,1,0.23244339,0.7675566
5863,1,0,0.9073958,0.092604205
5864,0,0,0.91841257,0.081587404
5865,0,0,0.93254596,0.06745402
5866,0,1,0.26087958,0.7391204
5867,0,0,0.790733,0.20926704
5868,1,0,0.95963395,0.04036607
5869,1,0,0.8965302,0.103469804
5870,0,0,0.9124588,0.08754119
5871,0,0,0.505279,0.494721
5872,0,0,0.94522315,0.054776825
5873,0,0,0.89544547,0.104554504
5874,0,0,0.72447467,0.27552533
5875,0,0,0.9911148,0.008885231
5876,1,1,0.48324907,0.51675093
5877,1,1,0.3895545,0.6104455
5878,1,0,0.8229339,0.17706612
5879,0,0,0.9605235,0.039476532
5880,0,0,0.983147,0.016853003
5881,0,0,0.6419445,0.3580555
5882,0,0,0.9044112,0.09558879
5883,0,0,0.96267164,0.037328377
5884,0,0,0.8297463,0.1702537
5885,1,0,0.9868965,0.013103469
5886,0,0,0.8728386,0.12716135
5887,0,0,0.93657374,0.06342624
5888,0,0,0.85884655,0.14115345
5889,0,0,0.92695016,0.073049866
5890,1,1,0.4130656,0.5869344
5891,0,0,0.9976474,0.0023525825
5892,0,0,0.9858728,0.014127195
5893,0,0,0.6092764,0.39072362
5894,0,0,0.9678321,0.032167934
5895,0,0,0.93932873,0.060671244
5896,0,0,0.74964106,0.25035894
5897,0,0,0.96518356,0.034816455
5898,0,0,0.99628276,0.0037172225
5899,0,0,0.9849576,0.015042424
5900,0,1,0.4049232,0.5950768
5901,0,0,0.9552134,0.044786572
5902,0,0,0.9954733,0.004526678
5903,0,0,0.84795976,0.15204026
5904,0,0,0.8245781,0.1754219
5905,0,0,0.9960627,0.003937301
5906,0,0,0.9593126,0.04068739
5907,1,1,0.15090466,0.84909534
5908,0,0,0.9870632,0.01293675
5909,0,0,0.9983744,0.001625597
5910,0,0,0.6018733,0.39812675
5911,0,0,0.7828598,0.21714018
5912,0,0,0.97518635,0.024813633
5913,0,0,0.95059425,0.04940576
5914,0,0,0.98921114,0.010788872
5915,0,0,0.9901319,0.0098680705
5916,0,0,0.98614115,0.013858858
5917,1,0,0.9942055,0.0057945135
5918,0,0,0.99345934,0.006540672
5919,0,0,0.5921554,0.4078446
5920,0,0,0.701501,0.298499
5921,0,0,0.9949464,0.0050535523
5922,0,0,0.916397,0.08360302
5923,0,0,0.9406593,0.05934071
5924,0,0,0.9848248,0.015175225
5925,0,0,0.98515654,0.014843449
5926,0,0,0.9627821,0.03721792
5927,0,0,0.97724396,0.022756012
5928,1,0,0.79989374,0.20010623
5929,1,0,0.97838396,0.021616029
5930,0,0,0.83135,0.16864996
5931,0,1,0.49974674,0.50025326
5932,0,0,0.5653957,0.43460432
5933,0,0,0.97492254,0.025077434
5934,0,0,0.964628,0.035372026
5935,0,0,0.98028535,0.019714639
5936,0,0,0.98843116,0.011568864
5937,0,0,0.7488946,0.25110543
5938,0,0,0.87116975,0.12883025
5939,1,1,0.4983015,0.5016985
5940,0,0,0.99744076,0.0025592416
5941,1,0,0.9311707,0.06882931
5942,0,1,0.3397208,0.6602792
5943,0,0,0.8646924,0.13530762
5944,0,0,0.8785788,0.1214212
5945,0,0,0.9207109,0.07928905
5946,0,0,0.83759224,0.16240777
5947,1,1,0.44922125,0.55077875
5948,0,0,0.9954508,0.0045491857
5949,0,0,0.80381525,0.19618475
5950,0,0,0.6820894,0.3179106
5951,0,0,0.95577174,0.044228237
5952,0,0,0.75610244,0.24389754
5953,0,0,0.9882397,0.011760318
5954,0,0,0.96988976,0.03011021
5955,0,0,0.843323,0.15667701
5956,0,0,0.54703194,0.45296806
5957,0,0,0.9489799,0.051020075
5958,0,0,0.9601142,0.039885797
5959,0,0,0.9555463,0.044453677
5960,0,0,0.9691143,0.03088571
5961,0,0,0.99927163,0.00072837516
5962,0,0,0.94357204,0.056427952
5963,0,0,0.9962624,0.0037376266
5964,0,0,0.7716618,0.22833817
5965,1,0,0.93481576,0.06518423
5966,0,0,0.98660076,0.013399239
5967,0,0,0.8981867,0.101813294
5968,1,0,0.7768713,0.22312868
5969,0,0,0.86077476,0.13922523
5970,0,0,0.97919476,0.020805262
5971,0,0,0.9812963,0.018703716
5972,0,0,0.7972557,0.20274432
5973,0,1,0.34782732,0.6521727
5974,0,0,0.96749765,0.03250234
5975,0,0,0.99082595,0.009174034
5976,0,0,0.89837646,0.10162355
5977,1,0,0.95279723,0.04720277
5978,0,0,0.95166045,0.048339527
5979,1,1,0.34166777,0.6583322
5980,1,0,0.9087482,0.09125178
5981,0,0,0.9913104,0.0086895665
5982,1,0,0.9688923,0.031107752
5983,0,0,0.66841483,0.33158514
5984,0,0,0.75480163,0.24519834
5985,0,0,0.9749171,0.025082884
5986,0,0,0.9212721,0.078727886
5987,0,0,0.8858337,0.114166334
5988,0,0,0.9872837,0.012716307
5989,0,0,0.74680877,0.25319123
5990,0,0,0.97321427,0.02678574
5991,0,0,0.75685346,0.24314654
5992,0,0,0.8969719,0.10302811
5993,0,1,0.120551765,0.87944824
5994,0,0,0.8353402,0.16465978
5995,1,0,0.8889613,0.11103868
5996,0,0,0.8262223,0.17377767
5997,0,0,0.98815024,0.011849787
5998,0,0,0.9376117,0.062388323
5999,0,0,0.808854,0.19114603
6000,0,0,0.9980917,0.001908307
6001,0,0,0.99275297,0.007247042
6002,1,0,0.9996009,0.0003991041
6003,0,0,0.6962913,0.30370864
6004,0,0,0.9350387,0.064961314
6005,0,0,0.99871695,0.0012830219
6006,0,0,0.9843984,0.015601587
6007,0,0,0.8547309,0.14526908
6008,0,0,0.9296342,0.07036579
6009,0,0,0.7829141,0.2170859
6010,0,0,0.9235989,0.07640109
6011,0,0,0.8793568,0.12064318
6012,0,0,0.9904421,0.009557892
6013,0,0,0.89496386,0.10503617
6014,1,0,0.731866,0.268134
6015,0,0,0.97441405,0.02558595
6016,0,0,0.7657669,0.23423308
6017,0,0,0.96963066,0.030369332
6018,0,0,0.99913645,0.00086357654
6019,0,0,0.9513854,0.048614617
6020,1,1,0.2650413,0.7349587
6021,0,0,0.9846509,0.015349075
6022,0,0,0.94759434,0.052405678
6023,0,0,0.76039267,0.23960735
6024,0,0,0.9254054,0.07459464
6025,0,0,0.99499065,0.00500935
6026,0,0,0.8113677,0.18863231
6027,0,0,0.982505,0.017494962
6028,0,0,0.72264045,0.27735955
6029,0,0,0.94097316,0.05902683
6030,0,0,0.974785,0.025215045
6031,0,0,0.8769133,0.123086706
6032,0,0,0.98467875,0.01532126
6033,0,0,0.9030226,0.0969774
6034,0,0,0.79134107,0.20865895
6035,1,1,0.025893569,0.97410643
6036,0,0,0.61459553,0.38540444
6037,0,0,0.89561343,0.10438659
6038,0,0,0.98708063,0.012919366
6039,0,0,0.9866115,0.013388515
6040,0,0,0.95446587,0.045534138
6041,0,0,0.81953573,0.18046424
6042,0,0,0.63473254,0.36526746
6043,0,0,0.58573616,0.41426387
6044,0,0,0.9425443,0.057455696
6045,0,0,0.9908641,0.009135927
6046,0,0,0.91153294,0.08846707
6047,0,0,0.6741737,0.32582632
6048,0,0,0.75526494,0.24473508
6049,0,0,0.63481754,0.36518246
6050,0,0,0.97604775,0.02395224
6051,1,0,0.6248126,0.3751874
6052,1,0,0.73928237,0.26071766
6053,0,0,0.9764492,0.023550795
6054,0,0,0.8293563,0.17064369
6055,0,0,0.9286558,0.07134418
6056,1,0,0.9676462,0.03235384
6057,0,0,0.9737158,0.02628419
6058,0,0,0.9985398,0.0014602079
6059,0,0,0.998746,0.001253993
6060,0,0,0.99582297,0.0041770563
6061,0,0,0.9769781,0.023021884
6062,0,0,0.92135197,0.078648046
6063,0,0,0.8247505,0.17524952
6064,0,0,0.88192767,0.11807232
6065,0,0,0.9568808,0.043119207
6066,0,0,0.91176414,0.088235855
6067,1,0,0.937111,0.062888965
6068,0,0,0.9499452,0.05005481
6069,1,0,0.99207604,0.007923955
6070,0,0,0.9477782,0.052221783
6071,0,0,0.9930089,0.006991069
6072,0,0,0.93617296,0.06382704
6073,1,0,0.99121296,0.008787063
6074,1,1,0.1539219,0.8460781
6075,1,0,0.79911184,0.20088817
6076,0,0,0.9971851,0.002814906
6077,0,0,0.78558487,0.21441512
6078,0,0,0.8159195,0.18408051
6079,0,0,0.9794247,0.020575276
6080,0,0,0.9400988,0.05990117
6081,0,0,0.9814665,0.018533502
6082,1,0,0.8619726,0.1380274
6083,0,0,0.97116977,0.028830204
6084,0,0,0.98647314,0.013526879
6085,0,0,0.97529,0.024709988
6086,0,0,0.95676434,0.043235682
6087,0,0,0.98719394,0.012806044
6088,0,0,0.99670976,0.0032902558
6089,0,0,0.9988464,0.0011536117
6090,0,0,0.89621043,0.10378958
6091,0,0,0.9999102,8.9852074e-05
6092,0,0,0.95528096,0.04471903
6093,0,0,0.9895616,0.010438366
6094,1,0,0.8251649,0.17483506
6095,1,0,0.94233096,0.057669066
6096,0,0,0.9901035,0.0098964935
6097,1,1,0.09880662,0.9011934
6098,0,0,0.8581232,0.14187679
6099,0,0,0.8731361,0.1268639
6100,0,0,0.8727076,0.12729242
6101,0,0,0.9775062,0.022493752
6102,0,0,0.8924293,0.10757073
6103,0,0,0.9940281,0.0059719114
6104,0,0,0.6469356,0.3530644
6105,0,0,0.7779964,0.2220036
6106,1,0,0.5922029,0.4077971
6107,0,0,0.52601063,0.47398937
6108,0,0,0.9495086,0.05049142
6109,0,0,0.9880005,0.011999507
6110,0,0,0.99353236,0.006467668
6111,0,0,0.9112886,0.08871141
6112,1,1,0.29866087,0.7013391
6113,1,0,0.74344975,0.25655025
6114,0,0,0.8211597,0.17884028
6115,0,0,0.94780236,0.052197654
6116,0,0,0.85831714,0.14168285
6117,0,0,0.89420295,0.10579707
6118,0,0,0.73216367,0.26783633
6119,0,0,0.9068104,0.09318963
6120,0,0,0.90912956,0.090870455
6121,0,0,0.9335077,0.06649231
6122,1,0,0.99208826,0.007911751
6123,0,0,0.89949244,0.10050754
6124,0,0,0.97285706,0.027142966
6125,0,0,0.9770189,0.022981122
6126,0,0,0.8492278,0.15077221
6127,0,0,0.97384036,0.026159622
6128,0,0,0.99977094,0.00022906074
6129,0,0,0.7861314,0.21386862
6130,1,0,0.8511315,0.14886849
6131,0,0,0.9982644,0.0017356309
6132,0,0,0.8299429,0.1700571
6133,0,0,0.94122595,0.058774028
6134,0,0,0.9912328,0.008767212
6135,0,0,0.9496374,0.05036256
6136,0,0,0.9950135,0.004986512
6137,1,1,0.40694457,0.5930554
6138,0,0,0.9712856,0.028714424
6139,0,0,0.95050204,0.04949795
6140,0,0,0.9421985,0.057801507
6141,0,0,0.937154,0.06284601
